,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
29,564744,501650,564744,2525 Bathurst Street,2195 - 5490,Apartment,"1228, 605, 1575, 691",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564744/thumber_9899095.v.0d4b141863d3f605e3f1e69e18c6a077.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564744/thumber_9899095.v.0d4b141863d3f605e3f1e69e18c6a077.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/564744/slide_9899095.v.0d4b141863d3f605e3f1e69e18c6a077.jpg,/on/toronto/rentals/apartment/1-bedroom/564744,43.706000000000,-79.426100000000,5d5a49f6f0065d53a5325271482315d4,2525 Bathurst Street,False,Toronto,Ontario,2525 Bathurst Street,,,4162719637,,Phone||Text||Email,https://cromwellmgt.ca/residential/projects/2525-bathurst-street/buildings/2525,1,,Long Term,,active,,3,RSYNC,0,1 - 3,No,1 - 2,False,False,False,"['Elevator', 'Air Conditioning', 'Oven/Stove', 'Fridge']"
30,556362,1519125,556362,34-42 Maitland Street,2139 - 2689,Apartment,"678, 856",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556362/thumber_11355888.v.52187ccca1c6a8067d8470a53d197fb5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556362/thumber_11355888.v.52187ccca1c6a8067d8470a53d197fb5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556362/slide_11355888.v.52187ccca1c6a8067d8470a53d197fb5.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/556362,43.664610500000,-79.382145300000,388ac2e3bad599ede41fce2ebf067dfa,34-42 Maitland Street,False,Toronto,Ontario,34-42 Maitland Street,,,2892168992,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65ba9fbdbc4480002e3e1687?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Fridge']"
31,567264,2027555,567264,67-71 Gloucester St & 592-596 Church St,2499 - 2499,Apartment,"673, 925, 660",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567264/thumber_9975805.v.2704bb0ebe973b93dd5cb3df794a453d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567264/thumber_9975805.v.2704bb0ebe973b93dd5cb3df794a453d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567264/slide_9975805.v.2704bb0ebe973b93dd5cb3df794a453d.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/567264,43.667042500000,-79.381783100000,55bf0224b1212f46570054739a744ca3,592-596 Churst Street,False,Toronto,Ontario,592-596 Churst Street,,,6479310973,4166389222232,Phone||Text||Email,https://www.15walmer.ca/,1,,Long Term,,active,,3,RSYNC,0,2 - 2,No,1 - 2,True,True,"['Heat', 'Water']",
32,537536,42974,537536,Sheldon Towers,2695,Apartment,1136,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/537536/thumber_9398592.v.1b362a67f0949d3db55b3563da85f34a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/537536/thumber_9398592.v.1b362a67f0949d3db55b3563da85f34a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/537536/slide_9398592.v.1b362a67f0949d3db55b3563da85f34a.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/537536,43.609327000000,-79.545672000000,9c7f1847488f36643900775998b71c39,270 Sheldon Avenue,False,Toronto,Ontario,270 Sheldon Avenue,,,6475592904,,Phone||Text||Email,https://www.capreit.ca/apartments-for-rent/etobicoke-on/sheldon-towers/,1,Non-Smoking,Long Term,"underground, outdoor",active,,3,RSYNC,0,2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
33,433930,32413,433930,Vivere,2239,Apartment,,Immediate,Immediate,Toronto,https://www.rentfast.ca/rfc/listing_photos/1/5/4/3/thumber_11523451.v.10bc4181e14d6dde3227517f39daa78d.jpg,https://www.rentfast.ca/rfc/listing_photos/1/5/4/3/thumber_11523451.v.10bc4181e14d6dde3227517f39daa78d.jpg,https://www.rentfast.ca/rfc/listing_photos/1/5/4/3/slide_11523451.v.10bc4181e14d6dde3227517f39daa78d.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433930,43.706518000000,-79.393686000000,2e62569dbfe456689a5287f95a95ffbb,65 Lillian Street,False,Toronto,Ontario,65 Lillian Street,,,3656457231,,Phone||Text||Email,http://www.gwlraresidential.com/apartments/on/toronto/vivere/index.aspx,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,0,1,No,1,True,True,False,
34,566520,1519125,566520,595 Brookdale Avenue,2349 - 3149,Apartment,"650, 800",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566520/thumber_11355654.v.da45142509f0ae5ae664314536329cbf.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566520/thumber_11355654.v.da45142509f0ae5ae664314536329cbf.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566520/slide_11355654.v.da45142509f0ae5ae664314536329cbf.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/566520,43.724268300000,-79.429500500000,e4db2449e69b5735954ab00ac3db9b63,595 Brookdale Avenue,False,Toronto,Ontario,595 Brookdale Avenue,,,3653605581,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/6619d4ecb04d86002e4d8543?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1 - 2,No,1,True,True,"['Heat', 'Water']","['Storage Lockers', 'Fridge', 'Microwave', 'Dishwasher']"
35,429890,405548,429890,Spacious Apartments at Bloor-Yonge Residences,1849 - 2999,Apartment,"380, 678, 892, 580",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/429890/thumber_6289105.v.5a3db1643b12d808eca6cdfb8350e33d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/429890/thumber_6289105.v.5a3db1643b12d808eca6cdfb8350e33d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/429890/slide_6289105.v.5a3db1643b12d808eca6cdfb8350e33d.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/429890,43.670811000000,-79.385239500000,3fb99c468e9b93c302ddf15e457563a2,88 Bloor St. E,False,Toronto,Ontario,88 Bloor St. E,,,6475596920,,Phone||Text||Email,https://mapleleafapartments.ca/listings/bloor-yonge-residences/?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Bloor-Yonge%20Residences,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,0,studio - 2,No,1 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Air Conditioning']"
36,332209,32413,332209,Bayview Village Place,2455 - 2869,Apartment,,Immediate,Immediate,Toronto,https://www.rentfast.ca/rfc/listing_photos/1/4/4/3/thumber_11523441.v.859af3c034a9ae760511af6872fdbf04.jpg,https://www.rentfast.ca/rfc/listing_photos/1/4/4/3/thumber_11523441.v.859af3c034a9ae760511af6872fdbf04.jpg,https://www.rentfast.ca/rfc/listing_photos/1/4/4/3/slide_11523441.v.859af3c034a9ae760511af6872fdbf04.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/332209,43.769669400000,-79.383258900000,5a1fc84d98f5d804589ef756d94259c5,640 Sheppard Avenue East,False,Toronto,Ontario,640 Sheppard Avenue East,,,2897245948,,Phone||Text||Email,https://vertica.ca/en/toronto-apartments/bayview-village-place,1,Non-Smoking,Long Term,"outdoor, covered",active,,3,RSYNC,0,1 - 2,No,1,True,True,False,
37,563201,2007168,563201,Bansley Apartments,1649 - 1800,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563201/thumber_11492780.v.ad41e319fba23ade217a8957c62ae346.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563201/thumber_11492780.v.ad41e319fba23ade217a8957c62ae346.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563201/slide_11492780.v.ad41e319fba23ade217a8957c62ae346.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/563201,43.692902100000,-79.442017500000,393179ee5d4992b32d15699fe7027395,1A Bansley Ave,False,Toronto,Ontario,1A Bansley Ave,,,3655985644,,Phone||Text||Email,https://www.familyproperties.ca/apartments/bansley-apartments,1,Smoking Allowed,Long Term,,active,,3,RSYNC,0,studio - 1,No,1,True,True,"['Heat', 'Water']","['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Dishwasher']"
38,583589,1374374,583589,167 Thirtieth Street,1850 - 2100,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583589/thumber_10847357.v.6e5b96190abb2e9d4ef42845d82e1792.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583589/thumber_10847357.v.6e5b96190abb2e9d4ef42845d82e1792.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583589/slide_10847357.v.6e5b96190abb2e9d4ef42845d82e1792.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/583589,43.602055900000,-79.532429700000,ce33c5983e93564bdd3211e1e9c07411,167 Thirtieth Street,False,Toronto,Ontario,167 Thirtieth Street,,,6477252562,,Phone||Text||Email,http://www.themontereyottawa.com/,1,,Long Term,,active,,3,RSYNC,0,studio - 1,No,1,True,True,False,
39,405617,1123738,405617,The Fountainwood,1800,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/405617/thumber_10265502.v.d6619df47aad7e7c23c6b538b91233e8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/405617/thumber_10265502.v.d6619df47aad7e7c23c6b538b91233e8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/405617/slide_10265502.v.d6619df47aad7e7c23c6b538b91233e8.jpg,/on/toronto/rentals/apartment/studio/pet-friendly/405617,43.687101000000,-79.313063000000,f296a1f4f839cd8f22001c7d9cbe138b,1017 Woodbine Avenue,False,Toronto,Ontario,1017 Woodbine Avenue,,,3656542619,,Phone||Text||Email,https://search.imperraresidential.ca/properties/1017-woodbine,1,Non-Smoking,Long Term,"outdoor, covered, underground",active,,3,RSYNC,0,studio,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
40,543759,1374374,543759,356 & 358 Walmer Road,2400 - 2400,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/543759/thumber_11276561.v.723e7c6e0ddefa2095321f45f6cb5aa1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/543759/thumber_11276561.v.723e7c6e0ddefa2095321f45f6cb5aa1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/543759/slide_11276561.v.723e7c6e0ddefa2095321f45f6cb5aa1.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/543759,43.680918300000,-79.411620600000,94995cd7cb5a370d16d7330da1f8c734,358 Walmer Road,False,Toronto,Ontario,358 Walmer Road,,,6475608593,,Phone||Text||Email,http://www.themontereyottawa.com/,1,,Long Term,,active,,3,RSYNC,0,2 - 2,No,1,True,True,"['Heat', 'Water']",
41,548761,1374374,548761,18 Cavell Avenue,1900 - 2150,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/548761/thumber_11481179.v.db75608c419c2c3149f719a51f170356.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/548761/thumber_11481179.v.db75608c419c2c3149f719a51f170356.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/548761/slide_11481179.v.db75608c419c2c3149f719a51f170356.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/548761,43.618651000000,-79.492160000000,93cdd92b6719adc570c0c938a4ff5bfa,18 Cavell Avenue,False,Toronto,Ontario,18 Cavell Avenue,,,2898079861,,Phone||Text||Email,http://www.themontereyottawa.com/,1,,Long Term,,active,,3,RSYNC,0,studio - 1,No,1,True,True,False,
42,567762,2007168,567762,Driftwood Apartments,1999 - 2400,Apartment,"700, 1000",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567762/thumber_11492778.v.54e73ccae1acd44d3503451abd536041.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567762/thumber_11492778.v.54e73ccae1acd44d3503451abd536041.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567762/slide_11492778.v.54e73ccae1acd44d3503451abd536041.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567762,43.754573600000,-79.512975900000,d868ed0ea1453b9b59da7077438c8b30,101 Driftwood Ave,False,Toronto,Ontario,101 Driftwood Ave,,,3656543268,,Phone||Text||Email,https://www.familyproperties.ca/apartments/driftwood-apartments,1,Smoking Allowed,Long Term,"covered, underground, outdoor, garage - single",active,,3,RSYNC,0,1 - 2,No,1,True,True,False,"['Elevator', 'Fridge', 'Oven/Stove', 'Balcony']"
43,563195,2007168,563195,SPACIOUS APARTMENTS CLOSE TO KENSINGTON MARKET,2999,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563195/thumber_11273485.v.e5d12a9d1fcbdb5bfc52f4c14d6f50ba.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563195/thumber_11273485.v.e5d12a9d1fcbdb5bfc52f4c14d6f50ba.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563195/slide_11273485.v.e5d12a9d1fcbdb5bfc52f4c14d6f50ba.jpg,/on/toronto/rentals/apartment/3-bedrooms/pet-friendly/563195,43.651326400000,-79.401323800000,a02b582b1caec26ed4089ec71eaea173,164-168 Grange Avenue,False,Toronto,Ontario,164-168 Grange Avenue,,,2892168452,,Phone||Text||Email,https://www.familyproperties.ca/apartments/grange-apartments,1,,Long Term,,active,,3,RSYNC,0,3,Yes,1,True,True,"['Heat', 'Water', 'Electricity']","['Fridge', 'Oven/Stove', 'Tile Flooring', 'Hardwood Floors']"
44,553002,501650,553002,1291 Bayview Avenue,2195,Apartment,479,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553002/thumber_9534971.v.b8448df6d105ce01bfa07f0b76e5cf14.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553002/thumber_9534971.v.b8448df6d105ce01bfa07f0b76e5cf14.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553002/slide_9534971.v.b8448df6d105ce01bfa07f0b76e5cf14.jpg,/on/toronto/rentals/apartment/1-bedroom/553002,43.697600000000,-79.371500000000,61eac6b1c1ad95e18a0beeb425b4bdb1,1291 Bayview Avenue,False,Toronto,Ontario,1291 Bayview Avenue,,,2892166956,,Phone||Text||Email,https://cromwellmgt.ca/residential/projects/1291-bayview-avenue/buildings/1291,1,,Long Term,,active,,3,RSYNC,0,1,No,1,False,False,False,"['Elevator', 'Microwave', 'Dishwasher', 'Oven/Stove']"
45,556382,501650,556382,95 Lawton Boulevard,2195,Apartment,603,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556382/thumber_9661571.v.bdb168e81677daad36734ce0200780d7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556382/thumber_9661571.v.bdb168e81677daad36734ce0200780d7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556382/slide_9661571.v.bdb168e81677daad36734ce0200780d7.jpg,/on/toronto/rentals/apartment/1-bedroom/556382,43.693300000000,-79.396600000000,ea987480f3f461f24af578b55e28f433,95 Lawton Boulevard,False,Toronto,Ontario,95 Lawton Boulevard,,,2892167011,,Phone||Text||Email,https://cromwellmgt.ca/residential/projects/95-lawton-boulevard/buildings/95-lawton,1,,Long Term,,active,,3,RSYNC,0,1,No,1,False,False,False,"['Elevator', 'Balcony', 'Microwave', 'Dishwasher']"
46,438363,1252952,438363,Renovated Suites in Toronto's Charming Beaches,2325,Apartment,600,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/438363/thumber_6609769.v.f2654ea0c8ec431238b28bfb5c747fea.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/438363/thumber_6609769.v.f2654ea0c8ec431238b28bfb5c747fea.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/438363/slide_6609769.v.f2654ea0c8ec431238b28bfb5c747fea.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/438363,43.678298500000,-79.310069100000,292e799a4f3562835c62db775d833c34,650 Woodbine Avenue,False,Toronto,Ontario,650 Woodbine Avenue,,,3656055781,,Phone||Text||Email,https://www.equitonliving.com//residential/beach-suites?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Beach%20Suites,1,Non-Smoking,Long Term,outdoor,active,,3,RSYNC,0,1,No,1,True,True,"['Heat', 'Water']","['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Dishwasher']"
47,553003,501650,553003,2 Clarendon Avenue,2195 - 9995,Apartment,"432, 1160, 1808, 276, 404",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553003/thumber_9534984.v.8ce286e26c3ed54bb56e429ed2277611.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553003/thumber_9534984.v.8ce286e26c3ed54bb56e429ed2277611.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553003/slide_9534984.v.8ce286e26c3ed54bb56e429ed2277611.jpg,/on/toronto/rentals/apartment/1-bedroom/553003,43.683600000000,-79.400700000000,47f38cbd6e4eb85cdac19912c2acfd79,2 Clarendon Avenue,False,Toronto,Ontario,2 Clarendon Avenue,,,3656542870,,Phone||Text||Email,https://cromwellmgt.ca/residential/projects/2-clarendon-avenue/buildings/2,1,,Long Term,,active,,3,RSYNC,0,studio - 3,No,1 - 2,False,False,False,"['Hardwood Floors', 'Microwave', 'Laundry - In Suite', 'Dishwasher']"
0,556383,501650,556383,485 Huron St. - Brazil Towers,2150 - 2395,Apartment,"307, 399",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556383/thumber_9661598.v.43b5e8fbd325b6a4eb11309fa04b3525.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556383/thumber_9661598.v.43b5e8fbd325b6a4eb11309fa04b3525.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556383/slide_9661598.v.43b5e8fbd325b6a4eb11309fa04b3525.jpg,/on/toronto/rentals/apartment/1-bedroom/556383,43.669000000000,-79.401800000000,7e195a5a8d6478789b402c0698c67378,485 Huron Street,False,Toronto,Ontario,485 Huron Street,,,3656543754,,Phone||Text||Email,https://cromwellmgt.ca/residential/projects/485-huron-street-brazil-towers/buildings/485,1,,Long Term,,active,,3,RSYNC,0,studio - 1,No,1,False,False,False,"['Elevator', 'Balcony', 'Microwave', 'Oven/Stove']"
1,560597,1248781,560597,"Beautifully Renovated Suites in the Heart of East York, Toronto!",2095 - 2525,Apartment,"516, ",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560597/thumber_10242651.v.49b41247f66087e92a8d9abf1e0b7db1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560597/thumber_10242651.v.49b41247f66087e92a8d9abf1e0b7db1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560597/slide_10242651.v.49b41247f66087e92a8d9abf1e0b7db1.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560597,43.689158000000,-79.353778000000,4daf0bd01bb653aacc3672edc0dc5f36,15 Gamble Ave,False,Toronto,Ontario,15 Gamble Ave,,,2892164770,,Phone||Text||Email,https://301westmount.ca,1,,Long Term,,active,https://tourswidget.rentsync.com?buildingId=282356&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,0,1 - 1,"Yes, No",1,True,True,"['Heat', 'Water']","['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Dishwasher']"
2,553004,501650,553004,33 Isabella St - Isabella Court,1945 - 2250,Apartment,"401, 534, 440, 566",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553004/thumber_9535048.v.5835d41d6e79b3068ef968ce770f206c.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553004/thumber_9535048.v.5835d41d6e79b3068ef968ce770f206c.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/553004/slide_9535048.v.5835d41d6e79b3068ef968ce770f206c.jpg,/on/toronto/rentals/apartment/1-bedroom/553004,43.667700000000,-79.383700000000,24980f7974dc3710fc6131e7b574a585,33 Isabella Street East,False,Toronto,Ontario,33 Isabella Street East,,,2895364261,,Phone||Text||Email,https://cromwellmgt.ca/residential/projects/33-isabella-street-isabella-court/buildings/33,1,,Long Term,,active,,3,RSYNC,0,studio - 1,No,1,False,False,False,"['Elevator', 'Oven/Stove', 'Fridge', 'Dishwasher']"
3,560595,1248781,560595,"Beautifully Renovated Suites in the Heart of East York, Toronto!",2100,Apartment,418,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560595/thumber_10242645.v.11af45ebf71515f5944f13448d6e86dd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560595/thumber_10242645.v.11af45ebf71515f5944f13448d6e86dd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560595/slide_10242645.v.11af45ebf71515f5944f13448d6e86dd.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560595,43.689364300000,-79.352847900000,dbd9f805451bbdcd81e55024fe4303a0,33 Gamble Ave,False,Toronto,Ontario,33 Gamble Ave,,,2898065260,,Phone||Text||Email,https://301westmount.ca,1,,Long Term,,active,https://tourswidget.rentsync.com?buildingId=282357&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,0,1,No,1,True,True,False,"['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Dishwasher']"
4,560914,1519125,560914,1577 Lawrence Avenue West,2279 - 2869,Apartment,"489, 875",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560914/thumber_11350218.v.8d1557a25b25b020f455f743e2e747ae.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560914/thumber_11350218.v.8d1557a25b25b020f455f743e2e747ae.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560914/slide_11350218.v.8d1557a25b25b020f455f743e2e747ae.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560914,43.705435900000,-79.489409100000,f1c3a6106502a4e4fbf91cc9fc050fac,1577 Lawrence Avenue West,False,Toronto,Ontario,1577 Lawrence Avenue West,,,3653606992,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65e8b25fe4fa0e002de75d35?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Storage Lockers', 'Fridge', 'Dishwasher']"
